,ref,doi,pub_link,doi_short,meta,indigenous,local,knowledge
215,"Hargreaves, D., 2013: Gender and climate change: implications for responding to the needs of those affected by natural disasters and other severe weather events. In: Research, Action and Policy: Addressing the Gendered Impacts of Climate Change [Alston, M. and K. Whittenbury (eds.)]. Springer, Dordrecht, Netherlands, pp. 277-281.",https://doi.org/10.1007/978-94-007-5518-5_20,https://link.springer.com/chapter/10.1007/978-94-007-5518-5_20,10.1007/978-94-007-5518-5_20,Publisher link; Analyzed abstract; Exported the abstract,0,0,0
216,"Hassan, R. and C. Nhemachena, 2008: Determinants of African farmers' strategies for adapting to climate change: multinomial choice analysis. African Journal of Agricultural and Resource Economics, 2(1), 83-104.",,,,,,,
217,"Hayes, T. and L. Persha, 2010: Nesting local forestry initiatives: revisiting community forest management in a REDD+ world. Forest Policy and Economics, 12(8), 545-553.",https://doi.org/10.1016/j.forpol.2010.07.003,https://linkinghub.elsevier.com/retrieve/pii/S1389934110001024,10.1016/j.forpol.2010.07.003,Publisher link,,,
218,"Hazeleger, T., 2013: Gender and disaster recovery: strategic issues and action in Australia. Australian Journal of Emergency Management, 28(2), 40-46.",,,,,,,
219,"Heckenberg, D. and I. Johnston, 2012: Climate change, gender and natural disasters: social differences and environment-related victimisation. In: Climate Change from a Criminological Perspective [White, R. (ed.)]. Springer Science, Dordrecht, Netherlands, pp. 149-171.",https://doi.org/10.1007/978-1-4614-3640-9_9,https://link.springer.com/chapter/10.1007/978-1-4614-3640-9_9,10.1007/978-1-4614-3640-9_9,Publisher link; Analyzed abstract; Exported the abstract,0,0,1
220,"Hellmuth, M.E., A. Moorhead, M.C. Thomson, and J. Williams (eds.), 2007: Climate Risk Management in Africa: Learning from Practice. Climate and Society Series No. 1, International Research Institute for Climate and Society (IRI), The Earth Institute at Columbia University, Lamont Campus, Palisades, NY, USA, 104 pp.",,,,,,,
221,"Heltberg, R., P.B. Siegel, and S.L. Jorgensen, 2009: Addressing human vulnerability to climate change: toward a 'no-regrets' approach. Global Environmental Change, 19(1), 89-99.",https://doi.org/10.1016/j.gloenvcha.2008.11.003,https://linkinghub.elsevier.com/retrieve/pii/S0959378008001155,10.1016/j.gloenvcha.2008.11.003,Publisher link; Analyzed abstract; Exported the abstract,0,0,0
222,"Hertel, T.W. and S.D. Rosch, 2010: Climate change, agriculture, and poverty. Applied Economic Perspectives and Policy, 32(3), 355-385.",https://doi.org/10.1093/aepp/ppq016,https://onlinelibrary.wiley.com/doi/abs/10.1093/aepp/ppq016,10.1093/aepp/ppq016,Publisher link; Couldn't analyze abstract,,,
223,"Hertel, T.W., M.B. Burke, and D.B. Lobell, 2010: The poverty implications of climate- induced crop yield changes by 2030. Global Environmental Change, 20(4), 577- 585.",https://doi.org/10.1016/j.gloenvcha.2010.07.001,https://linkinghub.elsevier.com/retrieve/pii/S0959378010000609,10.1016/j.gloenvcha.2010.07.001,Publisher link; Analyzed abstract; Exported the abstract,0,0,0
224,"Hett, C., A. Heinimann, M.l. Epprecht, P. Messerli, and K. Hurni, 2012: Carbon pools and poverty peaks in Lao PDR: spatial data inform policy-making for REDD+ at the national level. Mountain Research and Development, 32(4), 390-399, doi:10.1659/MRD-JOURNAL-D-12-00065.1.",https://doi.org/10.1659/MRD-JOURNAL-D-12-00065.1,https://bioone.org/journals/mountain-research-and-development/volume-32/issue-4/MRD-JOURNAL-D-12-00065.1/Carbon-Pools-and-Poverty-Peaks-in-Lao-PDR/10.1659/MRD-JOURNAL-D-12-00065.1.full,10.1659/MRD-JOURNAL-D-12-00065.1,Publisher link; Couldn't analyze abstract,,,
225,"Hewitt, K. and M. Mehta, 2012: Rethinking risk and disasters in mountain areas. Revue De Géographie Alpine/Journal of Alpine Research, 100(1), doi:10.4000/ rga.1653.",https://doi.org/10.4000/rga.1653,https://journals.openedition.org/rga/1653,10.4000/rga.1653,Publisher link; Couldn't analyze abstract,,,
226,"Hochrainer-Stigler, S., R.B. Sharma, and R. Mechler, 2012: Disaster microinsurance for pro-poor risk management: evidence from South Asia. Journal of Integrated Disaster Risk Management, 2(2), doi:10.5595/idrim.2012.0033.",https://doi.org/10.5595/idrim.2012.0033,https://www.idrimjournal.com/article/11703-disaster-microinsurance-for-pro-poor-risk-management-evidence-from-south-asia,10.5595/idrim.2012.0033,Publisher link; Couldn't analyze abstract,,,
227,"Hollander, G., 2010: Power is sweet: sugarcane in the global ethanol assemblage.",https://doi.org/10.1080/03066150.2010.512455,https://www.tandfonline.com/doi/full/10.1080/03066150.2010.512455,10.1080/03066150.2010.512455,Publisher link; Analyzed abstract; Exported the abstract,0,0,0
228,"Homewood, K., 2009: Ecology of African Pastoralist Societies. James Currey, Ltd., Oxford, UK, 320 pp.",,,,,,,
229,"Hope, K.R., 2009: Climate change and poverty in Africa. International Journal of Sustainable Development & World Ecology, 16(6), 451-461.",https://doi.org/10.1080/13504500903354424,https://www.tandfonline.com/doi/full/10.1080/13504500903354424,10.1080/13504500903354424,Publisher link; Analyzed abstract; Exported the abstract,0,0,0
230,"Horton, G., L. Hanna, and B. Kelly, 2010: Drought, drying and climate change: emerging health issues for ageing Australians in rural areas. Australasian Journal on Ageing, 29(1), 2-7.",https://doi.org/10.1111/j.1741-6612.2010.00424.x,https://onlinelibrary.wiley.com/doi/10.1111/j.1741-6612.2010.00424.x,10.1111/j.1741-6612.2010.00424.x,Publisher link; Couldn't analyze abstract,,,
231,"Houghton, R., 2009: 'Everything became a struggle, absolute struggle': post- flood increases in domestic violence in New Zealand. In: Women, Gender and Disaster: Global Issues and Initiatives [Enarson, E. and P.G.D. Chakrabarti (eds.)]. Vivek Mehra for Sage Publications India Pvt Ltd., New Delhi, India, pp. 99-111.",https://doi.org/10.4135/9788132108078.n8,https://sk.sagepub.com/books/women-gender-and-disaster/n8.xml,10.4135/9788132108078.n8,Publisher link; Couldn't analyze abstract,,,
232,"Howden, S.M., J.F. Soussana, F.N. Tubiello, N. Chhetri, M. Dunlop, and H. Meinke, 2007: Adapting agriculture to climate change. Proceedings of the National Academy of Sciences of the United States of America, 104(50), 19691-19696.",https://doi.org/10.1073/pnas.0701890104,https://pnas.org/doi/full/10.1073/pnas.0701890104,10.1073/pnas.0701890104,Publisher link; Couldn't analyze abstract,,,
233,"Huang, C., A.G. Barnett, X. Wang, P. Vaneckova, G. FitzGerald, and S. Tong, 2011: Projecting future heat-related mortality under climate change scenarios: a systematic review. Environmental Health Perspectives, 119(12), 1681-1690.",https://doi.org/10.1289/ehp.1103456,https://ehp.niehs.nih.gov/doi/10.1289/ehp.1103456,10.1289/ehp.1103456,Publisher link; Couldn't analyze abstract,,,
234,"Hulme, D. and A. Shepherd, 2003: Conceptualizing chronic poverty. World Development,",https://doi.org/10.1016/S0305-750X(02)00222-X,https://linkinghub.elsevier.com/retrieve/pii/S0305750X0200222X,10.1016/S0305-750X(02)00222-X,Publisher link; Analyzed abstract; Exported the abstract,0,0,1
235,"Huq, S., F. Yamin, A. Rahman, A. Chatterjee, X. Yang, S. Wade, V. Orindi, and J. Chigwada, 2005: Linking climate adaptation and development: a synthesis of six case studies from Asia and Africa. IDS Bulletin, 36(4), 117-122.",https://doi.org/10.1111/j.1759-5436.2005.tb00238.x,https://onlinelibrary.wiley.com/resolve/doi?DOI=10.1111/j.1759-5436.2005.tb00238.x,10.1111/j.1759-5436.2005.tb00238.x,Publisher link; Couldn't analyze abstract,,,
236,"IEG, 2012: Adapting to Climate Change: Assessing the World Bank Group Experience Phase III. Independent Evaluation Group of the World Bank (IEG), Washington, DC, USA, 149 pp.",,,,,,,
237,"IFAD, 2011: Rural Poverty Report 2011. New Realities, New Challenges: New Opportunities for Tomorrow's Generation. International Fund for Agricultural Development (IFAD), Rome, Italy, 319 pp.",,,,,,,
238,"IFRC, 2010: World Disasters Report 2010: Focus on Urban Risk. International Federation of Red Cross and Red Crescent Societies (IFRC), Geneva, Switzerland, 214 pp. Iglesias, A., S. Quiroga, and A. Diz, 2011: Looking into the future of agriculture in a changing climate. European Review of Agricultural Economics, 38(3), 427-447.",https://doi.org/10.1093/erae/jbr037,https://academic.oup.com/erae/article-lookup/doi/10.1093/erae/jbr037,10.1093/erae/jbr037,Publisher link; Analyzed abstract; Exported the abstract,0,1,0
239,"IPCC, 2007: Climate Change 2007: Synthesis Report. Contribution of Working Groups I, II and III to the Fourth Assessment Report of the Intergovernmental Panel on Climate Change [Core Writing Team, Pachauri, R.K and A. Reisinger (eds.)]. IPCC, Geneva, Switzerland, 104 pp.",,,,,,,
240,"IPCC, 2012a: Summary for Policymakers. In: Managing the Risks of Extreme Events and Disasters to Advance Climate Change Adaptation. A Special Report of Working Groups I and II of the Intergovernmental Panel on Climate Change [Field, C.B., V. Barros, T.F. Stocker, D. Qin, D.J. Dokken, K.L. Ebi, M.D. Mastrandrea,",,,,,,,
241,"IPCC, 2012b: Managing the Risks of Extreme Events and Disasters to Advance Climate Change Adaptation. A Special Report of Working Groups I and II of the Intergovernmental Panel on Climate Change [Field, C.B., V. Barros, T.F. Stocker,",,,,,,,
242,"Iwasaki, S., B.H.N. Razafindrabe, and R. Shaw, 2009: Fishery livelihoods and adaptation to climate change: a case study of Chilika lagoon, India. Mitigation and Adaptation Strategies for Global Change, 14(4), 339-355.",https://doi.org/10.1007/s11027-009-9167-8,https://link.springer.com/article/10.1007/s11027-009-9167-8,10.1007/s11027-009-9167-8,Publisher link; Analyzed abstract; Exported the abstract,0,0,0
243,"J. Day, C. Vörösmarty, Y. Saito, and L. Giosan, 2009: Sinking deltas due to human activities. Nature Geoscience, 2(10), 681-686.",https://doi.org/10.1038/ngeo629,https://www.nature.com/articles/ngeo629,10.1038/ngeo629,Publisher link; Couldn't analyze abstract,,,
244,"J.P. Palutikof, P.J. van der Linden, and C.E. Hanson (eds.)]. Cambridge University Press, Cambridge, UK and New York, NY, USA, pp. 617-652.",,,,,,,
245,"Jabeen, H., C. Johnson, and A. Allen, 2010: Built-in resilience: learning from grassroots coping strategies for climate variability. Environment and Urbanization, 22(2), 415-431.",https://doi.org/10.1177/0956247810379937,https://journals.sagepub.com/doi/10.1177/0956247810379937,10.1177/0956247810379937,Publisher link,,,
246,"Jacoby, H., M. Rabassa, and E. Skoufias, 2011: Distributional Implications of Climate Change in India. Policy Research Working Paper 5623, the Poverty Reduction and Equity Unit, Poverty Reduction and Economic Management Network, The International Bank for Reconstruction and Development / The World Bank, Washington, DC, USA, 53 pp.",https://doi.org/10.1596/1813-9450-5623,https://elibrary.worldbank.org/doi/abs/10.1596/1813-9450-5623,10.1596/1813-9450-5623,Publisher link; Couldn't analyze abstract,,,
247,"Jalan, J. and M. Ravallion, 1998: Transient poverty in postreform rural China. Journal of Comparative Economics, 26(2), 338-357.",https://doi.org/10.1006/jcec.1998.1526,https://linkinghub.elsevier.com/retrieve/pii/S0147596798915268,10.1006/jcec.1998.1526,Publisher link; Analyzed abstract; Exported the abstract,0,0,0
248,"Jalan, J. and M. Ravallion, 2000: Is transient poverty different? Evidence for rural China. The Journal of Development Studies, 36(6), 82-99.",https://doi.org/10.1080/00220380008422655,https://www.tandfonline.com/doi/abs/10.1080/00220380008422655,10.1080/00220380008422655,Publisher link,,,
249,"Jankowska, M., D. Lopez-Carr, C. Funk, G. Husak, and Z. Chafe, 2012: Climate change and human health: spatial modeling of water availability, malnutrition, and livelihoods in Mali, Africa. Applied Geography, 33, 4-15.",https://doi.org/10.1016/j.apgeog.2011.08.009,https://linkinghub.elsevier.com/retrieve/pii/S0143622811001627,10.1016/j.apgeog.2011.08.009,Publisher link; Analyzed abstract; Exported the abstract,0,0,0
250,"Jarosz, L., 2012: Growing inequality: agricultural revolutions and the political ecology of rural development. International Journal of Agricultural Sustainability, 10(2), 192-199.",https://doi.org/10.1080/14735903.2011.600605,https://www.tandfonline.com/doi/full/10.1080/14735903.2011.600605,10.1080/14735903.2011.600605,Publisher link; Analyzed abstract; Exported the abstract,0,0,0
251,"Jenkins, P. and B. Phillips, 2008: Battered women, catastrophe, and the context of safety after Hurricane Katrina. NWSA Journal, 20(3), 49-68.",,,,,,,
252,"Jerneck, A. and L. Olsson, 2012: A smoke-free kitchen: initiating community based co-production for cleaner cooking and cuts in carbon emissions. Journal of Cleaner Production, 60, 208-215, doi:10.1016/j.jclepro.2012.09.026.",https://doi.org/10.1016/j.jclepro.2012.09.026,https://linkinghub.elsevier.com/retrieve/pii/S095965261200491X,10.1016/j.jclepro.2012.09.026,Publisher link,,,
253,"Jindal, R., 2010: Livelihood impacts of payments for forest carbon services: field evidence from Mozambique. In: Payments for Environmental Services, Forest Conservation and Climate Change: Livelihoods in the REDD? [Tacconi, L., S. Mahanty, and H. Suich (eds.)]. Edward Elgar, Cheltenham, UK and Northampton, MA, USA, pp. 185-211.",,,,,,,
254,"Jindal, R., B. Swallow, and J. Kerr, 2008: Forestry-based carbon sequestration projects in Africa: potential benefits and challenges. Natural Resources Forum, 32(2), 116-130.",https://doi.org/10.1111/j.1477-8947.2008.00176.x,https://onlinelibrary.wiley.com/doi/10.1111/j.1477-8947.2008.00176.x,10.1111/j.1477-8947.2008.00176.x,Publisher link; Couldn't analyze abstract,,,
255,"Jones, P.G. and P.K. Thornton, 2009: Croppers to livestock keepers: livelihood transitions to 2050 in Africa due to climate change. Environmental Science & Policy, 12(4), 427-437.",https://doi.org/10.1016/j.envsci.2008.08.006,https://linkinghub.elsevier.com/retrieve/pii/S1462901108000944,10.1016/j.envsci.2008.08.006,Publisher link; Analyzed abstract; Exported the abstract,0,0,0
256,"Julia and B. White, 2012: Gendered experiences of dispossession: oil palm expansion in a Dayak Hibun community in West Kalimantan. Journal of Peasant Studies, 39(3-4), 995-1016.",https://doi.org/10.1080/03066150.2012.676544,https://www.tandfonline.com/doi/full/10.1080/03066150.2012.676544,10.1080/03066150.2012.676544,Publisher link; Analyzed abstract; Exported the abstract,1,0,0
257,"K. O'Brien, F. Olorunfemi, J. Park, L. Sygna, and K. Ulsrud, 2011: When not every response to climate change is a good one: identifying principles for sustainable adaptation. Climate and Development, 3(1), 7-20.",https://doi.org/10.3763/cdev.2010.0060,https://www.tandfonline.com/doi/abs/10.3763/cdev.2010.0060,10.3763/cdev.2010.0060,Publisher link; Analyzed abstract; Exported the abstract,0,2,1
258,"K.J. Mach, G.-K. Plattner, S.K. Allen, M. Tignor, and P.M. Midgley (eds.)]. Cambridge University Press, Cambridge, UK and New York, NY, USA, 19 pp.",,,,,,,
259,"Kabubo-Mariara, J., 2008: Climate change adaptation and livestock activity choices in Kenya: an economic analysis. Natural Resources Forum, 32(2), 131-141.",https://doi.org/10.1111/j.1477-8947.2008.00178.x,https://onlinelibrary.wiley.com/doi/10.1111/j.1477-8947.2008.00178.x,10.1111/j.1477-8947.2008.00178.x,Publisher link; Couldn't analyze abstract,,,
260,"Kaijser, A. and A. Kronsell, 2013: Climate change through the lens of intersectionality.",https://doi.org/10.1080/09644016.2013.835203,https://www.tandfonline.com/doi/full/10.1080/09644016.2013.835203,10.1080/09644016.2013.835203,Publisher link; Analyzed abstract; Exported the abstract,0,0,0
