,ref,doi,pub_link,doi_short,meta,indigenous,local,knowledge
552,"Martyr-Koller, R. et al., 2021: Loss and damage implications of sea-level rise on Small Island Developing States. Current Opinion in Environmental Sustainability, 50, 245-259, doi:https://doi.org/10.1016/j.cosust.2021.05.001. Maru, Y. T. et al., 2014: A linked vulnerability and resilience framework for adaptation pathways in remote disadvantaged communities. Global Environmental Change, 28, 337-350, doi:https://doi.org/10.1016/j.",https://doi.org/10.1016/j.cosust.2021.05.001,https://linkinghub.elsevier.com/retrieve/pii/S1877343521000713,10.1016/j.cosust.2021.05.001,Publisher link; Analyzed abstract; Exported the abstract,0,0,0
553,"Mastrucci, A., E. Byers, S. Pachauri and N. D. Rao, 2019: Improving the SDG energy poverty targets: Residential cooling needs in the Global South. Energy and Buildings, 186, 405-415, doi:10.1016/j.enbuild.2019.01.015.",https://doi.org/10.1016/j.enbuild.2019.01.015,https://linkinghub.elsevier.com/retrieve/pii/S0378778818323958,10.1016/j.enbuild.2019.01.015,Publisher link; Analyzed abstract; Exported the abstract,0,0,0
554,"Mathew, L. M. and S. Akter, 2015: Loss and Damage Associated with Climate Change Impacts. In: Handbook of Climate Change Mitigation and Adaptation [Chen, W.-Y., T. Suzuki and M. Lackner (eds.)]. Springer, New York, pp. 1-23. ISBN 978-3-319-14408-5.",https://doi.org/10.1007/978-1-4614-6431-0_55-1,https://link.springer.com/referenceworkentry/10.1007/978-1-4614-6431-0_55-1,10.1007/978-1-4614-6431-0_55-1,Publisher link; Analyzed abstract; Exported the abstract,0,0,0
555,"Matikinca, P., G. Ziervogel and J. P. Enqvist, 2020: Drought response impacts on household water use practices in Cape Town, South Africa. Water Policy, doi:https://doi.org/10.2166/wp.2020.169.",https://doi.org/10.2166/wp.2020.169,https://iwaponline.com/wp/article/22/3/483/74194/Drought-response-impacts-on-household-water-use,10.2166/wp.2020.169,Publisher link; Couldn't analyze abstract,,,
556,"Mavhura, E., 2017: Applying a systems-thinking approach to community resilience analysis using rural livelihoods: The case of Muzarabani district, Zimbabwe. International Journal of Disaster Risk Reduction, 25, 248-258, doi:https://doi.org/10.1016/j.ijdrr.2017.09.008.",https://doi.org/10.1016/j.ijdrr.2017.09.008,https://linkinghub.elsevier.com/retrieve/pii/S2212420917302443,10.1016/j.ijdrr.2017.09.008,Publisher link; Analyzed abstract; Exported the abstract,0,0,0
557,"Mawejje, J. and A. J. Finn, 2020: South Sudan Economic Update: Poverty and Vulnerability in a Fragile Environment. World Bank, Bank, W., Washington, DC., 65 pp. Available at: http://hdl.handle.net/10986/33453.",,,,,,,
558,"Mayer, A. and E. K. Smith, 2019: Unstoppable climate change? The influence of fatalistic beliefs about climate change on behavioural change and willingness to pay cross-nationally. Climate Policy, 19(4), 511-523, doi:10",https://doi.org/10.1080/14693062.2018.1532872,https://www.tandfonline.com/doi/full/10.1080/14693062.2018.1532872,10.1080/14693062.2018.1532872,Publisher link; Analyzed abstract; Exported the abstract,0,0,0
559,"Mbow, C. et al., 2019: Food Security. In: Climate Change and Land: an IPCC special report on climate change, desertification, land degradation, sustainable land management, food security, and greenhouse gas fluxes in terrestrial ecosystems [Shukla, P. R., J. Skea, E. Calvo Buendia, V. Masson- Delmotte, H. O. R. D. C. Pörtner, P. Zhai, R. Slade, S. Connors, R. van Diemen, M. Ferrat, E. Haughey, S. Luz, S. Neogi, M. Pathak, J. Petzold, J. Portugal Pereira,",,,,,,,
560,"McCloskey, B. et al., 2020: Mass gathering events and reducing further global spread of COVID-19: a political and public health dilemma. The Lancet, 395(10230), 1096-1099, doi:https://doi.org/10.1016/S0140-6736(20)30681-4.",https://doi.org/10.1016/S0140-6736(20)30681-4,https://linkinghub.elsevier.com/retrieve/pii/S0140673620306814,10.1016/S0140-6736(20)30681-4,Publisher link; Couldn't analyze abstract,,,
561,"McDonnell, S., 2021: The importance of attention to customary tenure solutions: slow onset risks and the limits of Vanuatu's climate change and resettlement policy. Current Opinion in Environmental Sustainability, 50, 281-288, doi:https://doi.org/10.1016/j.cosust.2021.06.008.",https://doi.org/10.1016/j.cosust.2021.06.008,https://linkinghub.elsevier.com/retrieve/pii/S1877343521000804,10.1016/j.cosust.2021.06.008,Publisher link; Analyzed abstract; Exported the abstract,0,0,0
562,"McLeman, R. and B. Smit, 2006: Migration as an adaptation to climate change.",https://doi.org/10.1007/s10584-005-9000-7,https://link.springer.com/article/10.1007/s10584-005-9000-7,10.1007/s10584-005-9000-7,Publisher link; Analyzed abstract; Exported the abstract,0,0,0
563,"McLeman, R., 2018:Thresholds in climate migration. Population and Environment,",https://doi.org/10.1007/s11111-017-0290-2,https://link.springer.com/article/10.1007/s11111-017-0290-2,10.1007/s11111-017-0290-2,Publisher link; Analyzed abstract; Exported the abstract,0,1,0
564,"McMichael, C. H. et al., 2012: Sparse pre-Columbian human habitation in Western Amazonia. Science, 336(6087), 1429-1431, doi:10.1126/ science.1219982.",https://doi.org/10.1126/science.1219982,https://www.science.org/doi/10.1126/science.1219982,10.1126/science.1219982,Publisher link; Couldn't analyze abstract,,,
565,"McMichael, C., S. Dasgupta, S. Ayeb-Karlsson and I. Kelman, 2020: A review of estimating population exposure to sea-level rise and the relevance for migration. Environmental Research Letters, doi:https://doi.org/10.1088/1748- 9326/abb398.",https://doi.org/10.1088/1748-9326/abb398,https://hcvalidate.perfdrive.com/?ssa=ec978198-d13a-447a-b6fe-ae3902989400&ssb=29369225622&ssc=https%3A%2F%2Fiopscience.iop.org%2Farticle%2F10.1088%2F1748-9326%2Fabb398&ssi=a9cb65f2-8427-4a44-a708-27d624fff513&ssk=support@shieldsquare.com&ssm=56346575204967896107817300695033&ssn=a3a7dc1ed090b80cf24a96cc8c7a7667a3135a35b232-ee69-4d2f-b69b96&sso=60fc0439-67422da1a2c1c9a1a350cf63da4e48672a48a5e30cb7e8ef&ssp=86518718091663253498166321807871805&ssq=19878597375155379980473751507677524028718&ssr=MTMxLjEwNC4yMy41MQ==&sst=python-requests/2.26.0&ssv=&ssw=&ssx=W10=,10.1088/1748-9326/abb398,Publisher link; Couldn't analyze abstract,,,
566,"McNamara, K. E. and H. J. Des Combes, 2015: Planning for Community Relocations Due to Climate Change in Fiji. International Journal of Disaster Risk Science, 6(3), 315-319, doi:https://doi.org/10.1007/s13753-015-0065-2. McNamara, K. E. and G. Jackson, 2019: Loss and damage: A review of the literature and directions for future research. Wiley Interdisciplinary Reviews:",https://doi.org/10.1007/s13753-015-0065-2,https://link.springer.com/article/10.1007/s13753-015-0065-2,10.1007/s13753-015-0065-2,Publisher link; Analyzed abstract; Exported the abstract,0,1,0
567,"McNamara, K. E. and S. S. Prasad, 2014: Coping with extreme weather: communities in Fiji and Vanuatu share their experiences and knowledge. Climatic change, 123(2), 121-132, doi:https://doi.org/10.1007/s10584-013-",https://doi.org/10.1007/s10584-013-1047-2,https://link.springer.com/article/10.1007/s10584-013-1047-2,10.1007/s10584-013-1047-2,Publisher link; Analyzed abstract; Exported the abstract,0,3,3
568,"McNamara, K. E., R. Clissold and R. Westoby, 2021a: Women's capabilities in disaster recovery and resilience must be acknowledged, utilized and supported. Journal of Gender Studies, 30(1), 119-125, doi:https://doi.org/10. 1080/09589236.2020.1801397.",https://doi.org/10.1080/09589236.2020.1801397,https://www.tandfonline.com/doi/full/10.1080/09589236.2020.1801397,10.1080/09589236.2020.1801397,Publisher link; Analyzed abstract; Exported the abstract,0,0,1
569,"McNamara, K. E., R. Westoby and A. Chandra, 2021b: Exploring climate-driven non-economic loss and damage in the Pacific Islands. Current Opinion in Environmental Sustainability, 50, 1-11, doi:https://doi.org/10.1016/j. cosust.2020.07.004.",https://doi.org/10.1016/j.cosust.2020.07.004,https://linkinghub.elsevier.com/retrieve/pii/S1877343520300531,10.1016/j.cosust.2020.07.004,Publisher link; Analyzed abstract; Exported the abstract,1,0,2
570,"McNamara, K. E., R. Westoby and S. G. Smithers, 2017: Identification of limits and barriers to climate change adaptation: case study of two islands in Torres Strait, Australia. Geographical Research, 55(4), 438-455, doi:https:// doi.org/10.1111/1745-5871.12242.",https://doi.org/10.1111/1745-5871.12242,https://onlinelibrary.wiley.com/doi/10.1111/1745-5871.12242,10.1111/1745-5871.12242,Publisher link; Couldn't analyze abstract,,,
571,"McNeeley, S. M., 2017: Sustainable Climate Change Adaptation in Indian Country. Weather, Climate, and Society, 9(3), 393-404, doi:10.1175/ wcas-d-16-0121.1.",https://doi.org/10.1175/WCAS-D-16-0121.1,https://journals.ametsoc.org/doi/10.1175/WCAS-D-16-0121.1,10.1175/WCAS-D-16-0121.1,Publisher link; Analyzed abstract; Exported the abstract,1,0,0
572,"McOmber, C., 2020: Women and climate change in the Sahel. doi:https://doi. org/10.1787/24142026.",,,,,,,
573,"McPherson, M., M. Counahan and J. L. Hall, 2015: Responding to Typhoon Haiyan in the Philippines. Western Pacific surveillance and response journal: WPSAR, 6(Suppl 1), 1, doi:https://dx.doi.org/10.5365%2FWPSAR.2015.6.4.HYN_026. Mechler, R. et al., 2019a: Loss and damage from climate change: Concepts, methods and policy options. Springer, Cham, XXII, 557 pp. ISBN 978-3-319-",https://doi.org/10.5365/wpsar.2015.6.4.HYN_026,https://ojs.wpro.who.int/ojs/index.php/wpsar/article/view/404/555,10.5365/wpsar.2015.6.4.HYN_026,Publisher link; Couldn't analyze abstract,,,
574,"Mechler, R. et al., 2019b: Science for loss and damage. Findings and propositions. In: Loss and Damage from Climate Change [Mechler, R., L. M. Bouwer, T. Schinko, S. Surminski and J. Linnerooth-Bayer (eds.)]. Springer, Cham, pp. 3-37. ISBN 978-3-319-72025-8.",,,,,,,
575,"Mechler, R. et al., 2020: Loss and Damage and limits to adaptation: recent IPCC insights and implications for climate science and policy. Sustainability Science, doi:https://doi.org/10.1007/s11625-020-00807-9.",https://doi.org/10.1007/s11625-020-00807-9,https://link.springer.com/article/10.1007/s11625-020-00807-9,10.1007/s11625-020-00807-9,Publisher link; Analyzed abstract; Exported the abstract,0,0,0
576,"Melde, S., F. Laczko and F. Gemenne, 2017: Making mobility work for adaptation to environmental changes: Results from the MECLEP global research. International Organization for Migration (IOM), Geneva, 144 pp. Available at: https://environmentalmigration.iom.int/making-mobility-work- adaptation-environmental-changes-results-meclep-global-research.",,,,,,,
577,"Méndez, M., G. Flores-Haro and L. Zucker, 2020:The (in)visible victims of disaster: Understanding the vulnerability of undocumented Latino/a and indigenous immigrants. Geoforum, 116, 50-62, doi:10.1016/j.geoforum.2020.07.007.",https://doi.org/10.1016/j.geoforum.2020.07.007,https://linkinghub.elsevier.com/retrieve/pii/S0016718520301925,10.1016/j.geoforum.2020.07.007,Publisher link; Analyzed abstract; Exported the abstract,2,1,0
578,"Menéndez, P. et al., 2020: The global flood protection benefits of mangroves.",https://doi.org/10.1038/s41598-020-61136-6,https://www.nature.com/articles/s41598-020-61136-6,10.1038/s41598-020-61136-6,Publisher link; Couldn't analyze abstract,,,
579,"Meyer, L. and D. Jose, September/October: Sowing Seeds of Stability in Micronesia, United States Agency for International Development (USAID). Available at: https://www.usaid.gov/news-information/frontlines/september- october-2017.",,,,,,,
580,"Michaelowa, A. and K. Michaelowa, 2015: Do rapidly developing countries take up new responsibilities for climate change mitigation? Climatic Change, 133(3), 499-510, doi:https://doi.org/10.1007/s10584-015-1528-6.",https://doi.org/10.1007/s10584-015-1528-6,https://link.springer.com/article/10.1007/s10584-015-1528-6,10.1007/s10584-015-1528-6,Publisher link; Analyzed abstract; Exported the abstract,0,0,0
581,"Miguel, E., S. Satyanath and E. Sergenti, 2004: Economic Shocks and Civil Conflict: An Instrumental Variables Approach. Journal of Political Economy, 112(4), 725-753, doi:10.1086/421174.",https://doi.org/10.1086/421174,https://www.journals.uchicago.edu/doi/10.1086/421174,10.1086/421174,Publisher link; Couldn't analyze abstract,,,
582,"Mikulewicz, M., 2020: The discursive politics of adaptation to climate change. Annals of the American Association of Geographers, 110(6), 1807-1830, doi:https://doi.org/10.1080/24694452.2020.1736981.",https://doi.org/10.1080/24694452.2020.1736981,https://www.tandfonline.com/doi/full/10.1080/24694452.2020.1736981,10.1080/24694452.2020.1736981,Publisher link; Analyzed abstract; Exported the abstract,0,1,0
583,"Milkoreit, M. et al., 2018: Defining tipping points for social-ecological systems scholarship-an interdisciplinary literature review. Environmental Research Letters, 13(3), 033005, doi:https://doi.org/10.1088/1748-9326/aaaa75.",https://doi.org/10.1088/1748-9326/aaaa75,https://hcvalidate.perfdrive.com/?ssa=e66ebbbf-93df-4450-b646-95f13fc24441&ssb=49846266327&ssc=https%3A%2F%2Fiopscience.iop.org%2Farticle%2F10.1088%2F1748-9326%2Faaaa75&ssi=98cc453f-8427-42f1-8ff2-8bf7e729940d&ssk=support@shieldsquare.com&ssm=58315757943796939106682704682543&ssn=28a86d2fd56e86d173a86ca13103cf2ed9613dea12d1-b522-4a8b-b49923&sso=38ab4672-f62cb30c50f507f43351a4de6498bdd9db2865ae98e38bd1&ssp=25791263881663271083166326372327960&ssq=35316697376760920989073767376276121087543&ssr=MTMxLjEwNC4yMy41MQ==&sst=python-requests/2.26.0&ssv=&ssw=&ssx=W10=,10.1088/1748-9326/aaaa75,Publisher link; Couldn't analyze abstract,,,
584,"Milne, S. et al., 2019: Learning from 'actually existing'REDD+ A synthesis of ethnographic findings. Conservation & Society, 17(1), 84-95, doi:https://doi. org/10.4103/cs.cs_18_13.",https://doi.org/10.4103/cs.cs_18_13,https://www.conservationandsociety.org.in/text.asp?2019/17/1/84/240437,10.4103/cs.cs_18_13,Publisher link; Couldn't analyze abstract,,,
585,"Mimura, N. et al., 2014: Adaptation Planning and Implementation. In: Climate Change 2014: Impacts, Adaptation, and Vulnerability. Part A: Global and Sectoral Aspects. Contribution of Working Group II to the Fifth Assessment Report of the Intergovernmental Panel on Climate Change [Field, C. B., V. R. Barros, D. J. Dokken, K. J. Mach, M. D. Mastrandrea, T. E. Bilir, M. Chatterjee, K. L. Ebi, Y. O. Estrada, R. C. Genova, B. Girma, E. S. Kissel, A. N. Levy, S. MacCracken, P. R. Mastrandrea and L. L. White (eds.)]. Cambridge University Press, Cambridge, UK and New York, NY, USA, pp. 869-898. ISBN 9781107058071.",,,,,,,
586,"Mishra, A. et al., 2019: Adaptation to Climate Change in the Hindu Kush Himalaya: Stronger Action Urgently Needed. In: The Hindu Kush Himalaya Assessment [Wester, P., A. Mishra, A. Mukherji and A. Shrestha (eds.)]. Springer International Publishing, Cham, pp. 457-490. ISBN 978-3-319- 92287-4.",https://doi.org/10.1007/978-3-319-92288-1_13,https://link.springer.com/chapter/10.1007/978-3-319-92288-1_13,10.1007/978-3-319-92288-1_13,Publisher link; Analyzed abstract; Exported the abstract,0,0,0
587,"Mishra, V., S. Mukherjee, R. Kumar and D. A. Stone, 2017: Heat wave exposure in India in current, 1.5 C, and 2.0 C worlds. Environmental Research Letters, 12(12), 124012, doi:https://doi.org/10.1088/1748-9326/aa9388.",https://doi.org/10.1088/1748-9326/aa9388,https://hcvalidate.perfdrive.com/?ssa=c992a638-fe77-41fd-aab6-75d691ec8978&ssb=40591290882&ssc=https%3A%2F%2Fiopscience.iop.org%2Farticle%2F10.1088%2F1748-9326%2Faa9388&ssi=cc5722c0-8427-4dd9-b9f2-b83e1efcfa6a&ssk=support@shieldsquare.com&ssm=45611456037639247103897405957004&ssn=041fc05251aa50f97d2263df395b6174dca7c5b00186-2fd0-4b52-852473&sso=31c546bf-3db0149aa559fae130cebe48457143238e019685d2b18ef7&ssp=49833215201663237907166328685075045&ssq=85477027376963524380473769054659199678096&ssr=MTMxLjEwNC4yMy41MQ==&sst=python-requests/2.26.0&ssv=&ssw=&ssx=W10=,10.1088/1748-9326/aa9388,Publisher link; Couldn't analyze abstract,,,
588,"Mitchell, T. and S. Maxwell, 2010: Defining climate compatible development. Policy Brief, Climate and Development Knowledge Network (CKDN) Overseas Development Institute (ODI), Climate and N. Development Knowledge, London, 6 pp. Available at: https://cdkn.org/wp-content/uploads/2012/10/ CDKN-CCD-Planning_english.pdf.",,,,,,,
