,ref,doi,pub_link,doi_short,meta,indigenous,local,knowledge
225,"Gasper, D., 2010: The idea of human security. In: Climate Change, Ethics and Human Security [O'Brien, K., A. St. Clair, and B. Kristoffersen (eds)]. Cambridge University Press, Cambridge, UK, pp. 23-46.",https://doi.org/10.1017/CBO9780511762475.004,https://www.cambridge.org/core/books/abs/climate-change-ethics-and-human-security/idea-of-human-security/193B8FC6AF35668DB303A5EBD29E1156,10.1017/CBO9780511762475.004,Publisher link; Couldn't analyze abstract,,,
226,"Gaurav, K., R. Sinha, and P. Panda, 2011: The Indus flood of 2010 in Pakistan: a perspective analysis using remote sensing data. Natural Hazards, 59(3), 1815- 1826.",https://doi.org/10.1007/s11069-011-9869-6,https://link.springer.com/article/10.1007/s11069-011-9869-6,10.1007/s11069-011-9869-6,Publisher link; Analyzed abstract; Couldn't export the abstract,0,0,0
227,"Gausset, Q., 2005: Agro-pastoral conflicts in the Tikar Plain. In: Beyond Territory and Scarcity: Exploring Conflicts over Natural Resource Management [Guasset, Q.,",,,,,,,
228,"Gearheard, S., M. Pocernich, R. Stewart, J. Sanguya, and H. Huntington, 2010: Linking Inuit knowledge and meteorological station observations to understand changing wind patterns at Clyde River, Nunavut. Climatic Change, 100(2), 267-294.",https://doi.org/10.1007/s10584-009-9587-1,https://link.springer.com/article/10.1007/s10584-009-9587-1,10.1007/s10584-009-9587-1,Publisher link; Analyzed abstract; Couldn't export the abstract,1,0,1
229,"Geddes, A., W.N. Adger, N.W. Arnell, R. Black, and D.S.G. Thomas, 2012: Migration, environmental change, and the challenges of governance. Environment and Planning C: Government and Policy, 30, 951-967.",https://doi.org/10.1068/c3006ed,https://journals.sagepub.com/doi/10.1068/c3006ed,10.1068/c3006ed,Publisher link; Analyzed abstract; Couldn't export the abstract,0,0,0
230,"Gemenne, F., 2011: Climate-induced population displacements in a 4C+ world.",,,,,,,
231,"Gero, A., K. Méheux, and D. Dominey-Howes, 2011: Integrating community based disaster risk reduction and climate change adaptation: examples from the Pacific. Natural Hazards and Earth System Science, 11(1), 101-113.",https://doi.org/10.5194/nhess-11-101-2011,https://nhess.copernicus.org/articles/11/101/2011/,10.5194/nhess-11-101-2011,Publisher link; Couldn't analyze abstract,,,
232,"Gila, O.A., A.U. Zaratiegui, and V.L. De Maturana Diéguez, 2011: Western Sahara: migration, exile and environment. International Migration, 49(Suppl. 1), e146- e163.",https://doi.org/10.1111/j.1468-2435.2010.00665.x,https://onlinelibrary.wiley.com/doi/10.1111/j.1468-2435.2010.00665.x,10.1111/j.1468-2435.2010.00665.x,Publisher link; Couldn't analyze abstract,,,
233,"Gilman, N., D. Randall, and P. Schwartz, 2011: Climate change and security. In: Oxford Handbook of Climate Change and Society [Dryzek, J., R. Norgaard, and D. Schlossberg (eds).]. Oxford University Press: Oxford, UK and New York, NY, USA,",https://doi.org/10.1093/oxfordhb/9780199566600.003.0017,http://oxfordhandbooks.com/view/10.1093/oxfordhb/9780199566600.001.0001/oxfordhb-9780199566600-e-17,10.1093/oxfordhb/9780199566600.003.0017,Publisher link; Couldn't analyze abstract,,,
234,"Glantz, M. and D. Jamieson, 2000: Societal response to Hurricane Mitch and intra- versus intergenerational equity issues: whose norms should apply? Risk Analysis, 20(6), 869-882.",https://doi.org/10.1111/0272-4332.206080,https://onlinelibrary.wiley.com/doi/10.1111/0272-4332.206080,10.1111/0272-4332.206080,Publisher link; Couldn't analyze abstract,,,
235,"Gleditsch, N.P., 2012: Whither the weather? Climate change and conflict. Journal of Peace Research, 49(1), 3-9.",https://doi.org/10.1177/0022343311431288,https://journals.sagepub.com/doi/10.1177/0022343311431288,10.1177/0022343311431288,Publisher link; Analyzed abstract; Couldn't export the abstract,0,0,0
236,"Gómez-Baggethun, E., V. Reyes-García, P. Olsson, and C. Montes, 2012: Traditional ecological knowledge and community resilience to environmental extremes: a case study in Doñana, SW Spain. Global Environmental Change, 22(3), 640-650.",https://doi.org/10.1016/j.gloenvcha.2012.02.005,https://linkinghub.elsevier.com/retrieve/pii/S0959378012000246,10.1016/j.gloenvcha.2012.02.005,Publisher link; Analyzed abstract; Couldn't export the abstract,0,0,5
237,"Goodhand, J., 2003: Enduring disorder and persistent poverty: a review of the linkages between war and chronic poverty. World Development, 31(3), 629-646.",https://doi.org/10.1016/S0305-750X(03)00009-3,https://linkinghub.elsevier.com/retrieve/pii/S0305750X03000093,10.1016/S0305-750X(03)00009-3,Publisher link; Analyzed abstract; Couldn't export the abstract,0,0,1
238,"Goulden, M., D. Conway, and A. Persechino, 2010: Adaptation to climate change in international river basins in Africa: a review. Hydrological Sciences Journal, 54(5), 805-828.",https://doi.org/10.1623/hysj.54.5.805,https://www.tandfonline.com/doi/abs/10.1623/hysj.54.5.805,10.1623/hysj.54.5.805,Publisher link; Analyzed abstract; Couldn't export the abstract,0,0,1
239,"Gray, C. and V. Mueller, 2012: Drought and population mobility in rural Ethiopia.",https://doi.org/10.1016/j.worlddev.2011.05.023,https://linkinghub.elsevier.com/retrieve/pii/S0305750X11001537,10.1016/j.worlddev.2011.05.023,Publisher link; Analyzed abstract; Couldn't export the abstract,0,0,0
240,"Gray, C.L., 2010: Gender, natural capital, and migration in the southern Ecuadorian Andes. Environment and Planning A, 42(3), 678-696.",https://doi.org/10.1068/a42170,https://journals.sagepub.com/doi/10.1068/a42170,10.1068/a42170,Publisher link; Analyzed abstract; Couldn't export the abstract,0,0,0
241,"Gray, C.L., 2011: Soil quality and human migration in Kenya and Uganda. Global Environmental Change, 21(2), 421-430.",https://doi.org/10.1016/j.gloenvcha.2011.02.004,https://linkinghub.elsevier.com/retrieve/pii/S0959378011000264,10.1016/j.gloenvcha.2011.02.004,Publisher link; Analyzed abstract; Couldn't export the abstract,0,0,0
242,"Green, D., L. Alexander, K. Mclnnes, J. Church, N. Nicholls, and N. White, 2010: An assessment of climate change impacts and adaptation for the Torres Strait Islands, Australia. Climatic Change, 102(3-4), 405-433.",https://doi.org/10.1007/s10584-009-9756-2,https://link.springer.com/article/10.1007/s10584-009-9756-2,10.1007/s10584-009-9756-2,Publisher link; Analyzed abstract; Couldn't export the abstract,1,0,0
243,"Gregory, R. and W. Trousdale, 2009: Compensating aboriginal cultural losses: an alternative approach to assessing environmental damages. Journal of Environmental Management, 90(8), 2469-2479.",https://doi.org/10.1016/j.jenvman.2008.12.019,https://linkinghub.elsevier.com/retrieve/pii/S0301479708003885,10.1016/j.jenvman.2008.12.019,Publisher link; Analyzed abstract; Couldn't export the abstract,0,0,0
244,"Grimm, N.B., S.H. Faeth, N.E. Golubiewski, C.L. Redman, J. Wu, X. Bai, and J.M. Briggs, 2008: Global change and the ecology of cities. Science, 319(5864), 756-760. Hadipuro, W., 2007: Water supply vulnerability assessment for sustainable livelihood. Journal of Environmental Assessment Policy and Management, 9(1), 121-135.",https://doi.org/10.1126/science.1150195,https://www.science.org/doi/10.1126/science.1150195,10.1126/science.1150195,Publisher link; Couldn't analyze abstract,,,
245,"Hagan, J. and J. Kaiser, 2011: The displaced and dispossessed of Darfur: explaining the sources of a continuing state-led genocide. British Journal of Sociology, 62(1), 1-25.",https://doi.org/10.1111/j.1468-4446.2011.01357.x,https://onlinelibrary.wiley.com/doi/10.1111/j.1468-4446.2011.01357.x,10.1111/j.1468-4446.2011.01357.x,Publisher link; Couldn't analyze abstract,,,
246,"Haines, A, A.J. McMichael, K.R. Smith, I. Roberts, J. Woodcock, A. Markandya, B.G. Armstrong, D. Campbell-Lendrum, A.D. Dangour, M. Davies, N. Bruce, C. Tonne,",,,,,,,
247,"Hall, J.W., E.P. Evans, E.C. Penning-Rowsell, P.B. Sayers, C.R. Thorne, and A.J. Saul, 2003: Quantified scenarios analysis of drivers and impacts of changing flood risk in England and Wales: 2030-2100. Global Environmental Change Part B: Environmental Hazards, 5(3-4), 51-65.",https://doi.org/10.1016/j.hazards.2004.04.002,https://www.tandfonline.com/doi/abs/10.1016/j.hazards.2004.04.002,10.1016/j.hazards.2004.04.002,Publisher link; Analyzed abstract; Couldn't export the abstract,0,0,0
248,"Hallegatte, S., 2012: A framework to investigate the economic growth impact of sea level rise. Environmental Research Letters, 7(1), 015604, doi:10.1088/1748- 9326/7/1/015604.",https://doi.org/10.1088/1748-9326/7/1/015604,https://validate.perfdrive.com/?ssa=e87df4a3-196a-4f83-90fc-aef824767474&ssb=17384261121&ssc=https%3A%2F%2Fiopscience.iop.org%2Farticle%2F10.1088%2F1748-9326%2F7%2F1%2F015604&ssi=2226edb8-8427-4155-868b-79e72ffff127&ssk=support@shieldsquare.com&ssm=86956518727330947100610331523768&ssn=228efbd2713bce1bb41f2632a3a0ff197fac705d9ce0-1eda-4e89-9a0b8d&sso=258f841d-bc16cf83f2a4cb352fd608bbb92077949f6dfe9f17893025&ssp=76726952641659156215165916751457910&ssq=41998331963324777907419633209633597880150&ssr=MTMxLjEwNC4yMy45NA==&sst=python-requests/2.26.0&ssv=&ssw=&ssx=W10=,10.1088/1748-9326/7/1/015604,Publisher link; Couldn't analyze abstract,,,
249,"Hallegatte, S., F. Henriet, and J. Corfee-Morlot, 2011: The economics of climate change impacts and policy benefits at city scale: a conceptual framework. Climatic Change, 104(1), 51-87.",https://doi.org/10.1007/s10584-010-9976-5,https://link.springer.com/article/10.1007/s10584-010-9976-5,10.1007/s10584-010-9976-5,Publisher link; Analyzed abstract; Couldn't export the abstract,0,2,0
250,"Hanson, S., R. Nicholls, N. Ranger, S. Hallegatte, J. Corfee-Morlot, C. Herweijer, and J. Chateau, 2011: A global ranking of port cities with high exposure to climate extremes. Climate Change, 104(1), 89-111.",https://doi.org/10.1007/s10584-010-9977-4,https://link.springer.com/article/10.1007/s10584-010-9977-4,10.1007/s10584-010-9977-4,Publisher link; Analyzed abstract; Couldn't export the abstract,0,0,0
251,"Harries, T. and E. Penning-Rowsell, 2011: Victim pressure, institutional inertia and climate change adaptation: the case of flood risk. Global Environmental Change, 21(1), 188-197.",https://doi.org/10.1016/j.gloenvcha.2010.09.002,https://linkinghub.elsevier.com/retrieve/pii/S0959378010000774,10.1016/j.gloenvcha.2010.09.002,Publisher link; Analyzed abstract; Couldn't export the abstract,0,0,0
252,"Hassan, M.K.R., 2010: Urban environmental problems in cities of the Kurdistan region in Iraq. Local Environment, 15(1), 59-72.",https://doi.org/10.1080/13549830903406073,https://www.tandfonline.com/doi/full/10.1080/13549830903406073,10.1080/13549830903406073,Publisher link; Analyzed abstract; Couldn't export the abstract,0,0,0
253,"Haug, R., 2002: Forced migration, processes of return and livelihood construction among pastoralists in Northern Sudan. Disasters, 26(1), 70-84.",https://doi.org/10.1111/1467-7717.00192,https://onlinelibrary.wiley.com/doi/10.1111/1467-7717.00192,10.1111/1467-7717.00192,Publisher link; Couldn't analyze abstract,,,
254,"Haywood, J.M., A. Jones, N. Bellouin, and D. Stephenson, 2013: Asymmetric forcing from stratospheric aerosols impacts Sahelian rainfall. Nature Climate Change, 3, 660-665.",https://doi.org/10.1038/nclimate1857,https://www.nature.com/articles/nclimate1857,10.1038/nclimate1857,Publisher link; Couldn't analyze abstract,,,
255,"Headey, D.D., 2013: The impact of the global food crisis on self-assessed food security.",https://doi.org/10.1596/1813-9450-6329,https://elibrary.worldbank.org/doi/abs/10.1596/1813-9450-6329,10.1596/1813-9450-6329,Publisher link; Couldn't analyze abstract,,,
256,"Hegre, H. and N. Sambanis, 2006: Sensitivity analysis of empirical results on civil war onset. Journal of Conflict Resolution, 50(4), 508-535.",https://doi.org/10.1177/0022002706289303,https://journals.sagepub.com/doi/10.1177/0022002706289303,10.1177/0022002706289303,Publisher link; Analyzed abstract; Couldn't export the abstract,0,0,0
257,"Hendrix, C.S. and I. Salehyan, 2012: Climate change, rainfall, and social conflict in Africa. Journal of Peace Research, 49(1), 35-50.",https://doi.org/10.1177/0022343311426165,https://journals.sagepub.com/doi/10.1177/0022343311426165,10.1177/0022343311426165,Publisher link; Analyzed abstract; Couldn't export the abstract,0,0,0
258,"Hendrix, C.S. and S.M. Glaser, 2007: Trends and triggers: climate, climate change and civil conflict in Sub-Saharan Africa. Political Geography, 26(6), 695-715.",https://doi.org/10.1016/j.polgeo.2007.06.006,https://linkinghub.elsevier.com/retrieve/pii/S0962629807000844,10.1016/j.polgeo.2007.06.006,Publisher link; Analyzed abstract; Couldn't export the abstract,0,0,0
259,"Henry, S., B. Schoumaker, and C. Beauchemin, 2004: The impact of rainfall on the first out-migration: a multi-level event-history analysis in Burkina Faso. Population and Environment, 25(5), 423-460.",https://doi.org/10.1023/B:POEN.0000036928.17696.e8,https://link.springer.com/article/10.1023/B:POEN.0000036928.17696.e8,10.1023/B:POEN.0000036928.17696.e8,Publisher link; Analyzed abstract; Couldn't export the abstract,0,0,0
260,"Hertel, T.W. and S.D. Rosch, 2010: Climate change, agriculture, and poverty. Applied Economic Perspectives and Policy, 32(3), 355-385.",https://doi.org/10.1093/aepp/ppq016,https://onlinelibrary.wiley.com/doi/abs/10.1093/aepp/ppq016,10.1093/aepp/ppq016,Publisher link; Couldn't analyze abstract,,,
261,"Hertel, T.W., M.B. Burke, and D.B. Lobell, 2010: The poverty implications of climate- induced crop yield changes by 2030. Global Environmental Change, 20(4), 577- 585.",https://doi.org/10.1016/j.gloenvcha.2010.07.001,https://linkinghub.elsevier.com/retrieve/pii/S0959378010000609,10.1016/j.gloenvcha.2010.07.001,Publisher link; Analyzed abstract; Couldn't export the abstract,0,0,0
262,"Heyd, T., 2008: Cultural responses to natural changes such as climate change. Espace populations sociétés, 1, 83-88.",https://doi.org/10.4000/eps.2397,https://journals.openedition.org/eps/2397,10.4000/eps.2397,Publisher link; Couldn't analyze abstract,,,
263,"Hidalgo, F.D., S. Naidu, S. Nichter, and N. Richardson, 2010: Economic determinants of land invasions. Review of Economics and Statistics, 92(3), 505-523.",https://doi.org/10.1162/REST_a_00007,https://direct.mit.edu/rest/article/92/3/505-523/57828,10.1162/REST_a_00007,Publisher link; Analyzed abstract; Couldn't export the abstract,0,0,0
264,"Hilson, G. and S. Van Bockstael, 2011: Diamond mining, rice farming and a 'Maggi cube': a viable survival strategy in rural Liberia? Journal of International Development, 23(8), 1042-1053.",https://doi.org/10.1002/jid.1830,https://onlinelibrary.wiley.com/doi/10.1002/jid.1830,10.1002/jid.1830,Publisher link; Couldn't analyze abstract,,,
265,"Hitchcock, R.K., 2009: From local to global: perceptions and realities of environmental change among Kalahari San. In: Anthropology and Climate Change: From Encounters to Actions [Crate, S.A. and M. Nuttall (eds.)]. Left Coast Press, Walnut Creek, CA, USA, pp. 250-265.",,,,,,,
266,"Holland, M.M., C.M. Bitz, and B. Tremblay, 2006: Future abrupt reductions in the summer Arctic sea ice. Geophysical Research Letters, 33(23), L23503, doi:10.1029/2006GL028024.",https://doi.org/10.1029/2006GL028024,https://onlinelibrary.wiley.com/resolve/doi?DOI=10.1029/2006GL028024,10.1029/2006GL028024,Publisher link; Couldn't analyze abstract,,,
267,"Homann, S., B. Rischkowsky, J. Steinbach, M. Kirk, and E. Mathias, 2008: Towards endogenous livestock development: Borana pastoralists' responses to environmental and institutional changes. Human Ecology, 36(4), 503-520.",https://doi.org/10.1007/s10745-008-9180-7,https://link.springer.com/article/10.1007/s10745-008-9180-7,10.1007/s10745-008-9180-7,Publisher link; Analyzed abstract; Couldn't export the abstract,2,0,1
268,"Hoogensen, G. and K. Stuvøy, 2006: Gender, resistance and human security. Security Dialogue, 37(2), 207-228.",https://doi.org/10.1177/0967010606066436,https://journals.sagepub.com/doi/10.1177/0967010606066436,10.1177/0967010606066436,Publisher link; Analyzed abstract; Couldn't export the abstract,0,0,0
269,"Hori, M. and M.J. Schafer, 2010: Social costs of displacement in Louisiana after Hurricanes Katrina and Rita. Population and Environment, 31(1-3), 64-86.",https://doi.org/10.1007/s11111-009-0094-0,https://link.springer.com/article/10.1007/s11111-009-0094-0,10.1007/s11111-009-0094-0,Publisher link; Analyzed abstract; Couldn't export the abstract,0,0,0
